,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
473,473,1045063055599885_1045142925591898,431918433581020_1045063055599885,,2017-03-22 15:16:07,0,0,0,0,0,0,0,0,Ok sit there all day and waste taayer money,[],[],Ok sit day waste taayer money,"['Ok', 'sit', 'day', 'waste', 'taayer', 'money']","['ok', u'sit', u'day', u'wast', u'taayer', u'money']",Ok sit there all day and waste taxpayer money
474,474,1045063055599885_1045156065590584,431918433581020_1045063055599885,,2017-03-22 15:40:50,0,0,0,0,0,0,0,0,Liberal liar. What a pile of human garbage,[],[],Liberal liar pile human garbage,"['Liberal', 'liar', 'pile', 'human', 'garbage']","[u'liber', u'liar', u'pile', u'human', u'garbag']",Liberal liar. What a pile of human garbage
475,475,1045063055599885_1045145048925019,431918433581020_1045063055599885,,2017-03-22 15:19:44,1,1,0,0,0,0,0,0,Enough,[],[],Enough,['Enough'],[u'enough'],Enough
476,476,1045063055599885_1045135115592679,431918433581020_1045063055599885,,2017-03-22 15:03:36,0,0,0,0,0,0,0,0,He's a liberal terrorist why would he speak English,[],[],liberal terrorist would speak English,"['liberal', 'terrorist', 'would', 'speak', 'English']","[u'liber', u'terrorist', u'would', u'speak', u'english']",He's a liberal terrorist why would he speak English
477,477,1045063055599885_1045167258922798,431918433581020_1045063055599885,,2017-03-22 15:54:19,0,0,0,0,0,0,0,0,We have so much land! Why do we need investment?,[],[],much land need investment,"['much', 'land', 'need', 'investment']","[u'much', u'land', u'need', u'invest']",We have so much land! Why do we need investment?
478,478,1045063055599885_1045149805591210,431918433581020_1045063055599885,,2017-03-22 15:29:13,1,1,0,0,0,0,0,0,Literally a bunch of kids arguing.,[],[],Literally bunch kids arguing,"['Literally', 'bunch', 'kids', 'arguing']","[u'liter', u'bunch', u'kid', u'argu']",Literally a bunch of kids arguing.
479,479,1045063055599885_1045135048926019,431918433581020_1045063055599885,,2017-03-22 15:03:32,0,0,0,0,0,0,0,0,Why are they yelling??,[],[],yelling,['yelling'],[u'yell'],Why are they yelling??
480,480,1045063055599885_1045147945591396,431918433581020_1045063055599885,,2017-03-22 15:25:15,2,2,0,0,0,0,0,0,this is a freaking gongshow,[],[],freaking gongshow,"['freaking', 'gongshow']","[u'freak', u'gongshow']",this is a freaking gongshow
481,481,1045063055599885_1045135802259277,431918433581020_1045063055599885,,2017-03-22 15:05:02,1,1,0,0,0,0,0,0,Middle income families will get nothing,[],[],Middle income families get nothing,"['Middle', 'income', 'families', 'get', 'nothing']","[u'middl', u'incom', u'famili', u'get', u'noth']",Middle income families will get nothing
482,482,1045063055599885_1045163888923135,431918433581020_1045063055599885,,2017-03-22 15:49:14,0,0,0,0,0,0,0,0,You don't get to do budgets in the opposition cya liberals,[],[],get budgets opposition cya liberals,"['get', 'budgets', 'opposition', 'cya', 'liberals']","[u'get', u'budget', u'opposit', u'cya', u'liber']",You don't get to do budgets in the opposition cya liberals
483,483,1045063055599885_1045148142258043,431918433581020_1045063055599885,,2017-03-22 15:25:38,1,1,0,0,0,0,0,0,where is the governor general tell him to do his job,[],[],governor general tell job,"['governor', 'general', 'tell', 'job']","[u'governor', u'general', u'tell', u'job']",where is the governor general tell him to do his job
484,484,1045063055599885_1045165062256351,431918433581020_1045063055599885,,2017-03-22 15:51:49,2,2,0,0,0,0,0,0,no news yet for vets,[],[],news yet vets,"['news', 'yet', 'vets']","[u'news', u'yet', u'vet']",no news yet for vets
485,485,1045063055599885_1045161745590016,431918433581020_1045063055599885,,2017-03-22 15:45:24,0,0,0,0,0,0,0,0,Agreed,[],[],Agreed,['Agreed'],[u'agre'],Agreed
486,486,1045063055599885_1045144432258414,431918433581020_1045063055599885,,2017-03-22 15:18:24,0,0,0,0,0,0,0,0,What a joke!...,[],[],joke,['joke'],[u'joke'],What a joke!...
487,487,1045063055599885_1045173608922163,431918433581020_1045063055599885,,2017-03-22 15:58:02,0,0,0,0,0,0,0,0,More blah,[],[],blah,['blah'],[u'blah'],More blah
488,488,1045063055599885_1045154295590761,431918433581020_1045063055599885,,2017-03-22 15:38:21,0,0,0,0,0,0,0,0,Wasn't *,[],[],,[],[],Wasn't *
489,489,1045063055599885_1045216885584502,431918433581020_1045063055599885,,2017-03-22 17:05:59,1,1,0,0,0,0,0,0,Get on with it quit clapping,[],[],Get quit clapping,"['Get', 'quit', 'clapping']","[u'get', u'quit', u'clap']",Get on with it quit clapping
490,490,1045063055599885_1045353352237522,431918433581020_1045063055599885,1045063055599885_1045216885584502,2017-03-22 21:04:56,0,0,0,0,0,0,0,0,They paid village idiots to attend to clap on command,[],[],paid village idiots attend clap command,"['paid', 'village', 'idiots', 'attend', 'clap', 'command']","[u'paid', u'villag', u'idiot', u'attend', u'clap', u'command']",They paid village idiots to attend to clap on command
491,491,1045063055599885_1045155325590658,431918433581020_1045063055599885,,2017-03-22 15:40:14,1,1,0,0,0,0,0,0,What verbal diarrhea,[],[],verbal diarrhea,"['verbal', 'diarrhea']","[u'verbal', u'diarrhea']",What verbal diarrhea
492,492,1045063055599885_1045140225592168,431918433581020_1045063055599885,,2017-03-22 15:12:23,1,1,0,0,0,0,0,0,Booo NDP,[],[],Booo NDP,"['Booo', 'NDP']","[u'booo', u'ndp']",Booo NDP
493,493,1045063055599885_1045144465591744,431918433581020_1045063055599885,,2017-03-22 15:18:28,1,1,0,0,0,0,0,0,Gouvernement d'amateur !,[],[],Gouvernement amateur,"['Gouvernement', 'amateur']","[u'gouvern', u'amateur']",Gouvernement d'amateur !
494,494,1045063055599885_1045240828915441,431918433581020_1045063055599885,,2017-03-22 17:59:24,0,0,0,0,0,0,0,0,Universal health? How about provincial? Start there ....,[],[],Universal health provincial Start,"['Universal', 'health', 'provincial', 'Start']","[u'univers', u'health', u'provinci', u'start']",Universal health? How about provincial? Start there ....
495,495,1045063055599885_1045238045582386,431918433581020_1045063055599885,,2017-03-22 17:52:54,0,0,0,0,0,0,0,0,Social housing for families? Liberal govt is slum lords.,[],[],Social housing families Liberal govt slum lords,"['Social', 'housing', 'families', 'Liberal', 'govt', 'slum', 'lords']","[u'social', u'hous', u'famili', u'liber', u'govt', u'slum', u'lord']",Social housing for families? Liberal govt is slum lords.
496,496,1045063055599885_1045171358922388,431918433581020_1045063055599885,,2017-03-22 15:57:03,3,3,0,0,0,0,0,0,"You will NEVER get my vote , ever. What a disgrace.",[],[],NEVER get vote ever disgrace,"['NEVER', 'get', 'vote', 'ever', 'disgrace']","[u'never', u'get', u'vote', u'ever', u'disgrac']","You will NEVER get my vote , ever.  What a disgrace."
497,497,1045063055599885_1045141735592017,431918433581020_1045063055599885,,2017-03-22 15:14:10,0,0,0,0,0,0,0,0,Where's jerry? I feel like he needs to come out at some point,[],[],jerry feel like needs come point,"['jerry', 'feel', 'like', 'needs', 'come', 'point']","[u'jerri', u'feel', u'like', u'need', u'come', u'point']",Where's jerry? I feel like he needs to come out at some point 😝😂
498,498,1045063055599885_1045136402259217,431918433581020_1045063055599885,,2017-03-22 15:06:15,0,0,0,0,0,0,0,0,Really,[],[],Really,['Really'],[u'realli'],Really
499,499,1045063055599885_1045221395584051,431918433581020_1045063055599885,,2017-03-22 17:16:18,0,0,0,0,0,0,0,0,Pizzas they would have have a vote on which pizza place,[],[],Pizzas would vote pizza place,"['Pizzas', 'would', 'vote', 'pizza', 'place']","[u'pizza', u'would', u'vote', u'pizza', u'place']",Pizzas they would have have a vote on which pizza place
500,500,1045063055599885_1045221832250674,431918433581020_1045063055599885,,2017-03-22 17:17:14,0,0,0,0,0,0,0,0,The criminals are doing all the talking,[],[],criminals talking,"['criminals', 'talking']","[u'crimin', u'talk']",The criminals are doing all the talking
501,501,1045063055599885_1045218148917709,431918433581020_1045063055599885,,2017-03-22 17:07:46,0,0,0,0,0,0,0,0,And to think they got a raise,[],[],think got raise,"['think', 'got', 'raise']","[u'think', u'got', u'rais']",And to think they got a raise
502,502,1045063055599885_1045217972251060,431918433581020_1045063055599885,,2017-03-22 17:07:21,0,0,0,0,0,0,0,0,Mr speaker make them stop,[],[],Mr speaker make stop,"['Mr', 'speaker', 'make', 'stop']","['mr', u'speaker', u'make', u'stop']",Mr speaker make them stop
503,503,1045063055599885_1045144585591732,431918433581020_1045063055599885,,2017-03-22 15:18:47,0,0,0,0,0,0,0,0,Blah blah blah all crooks clapping,[],[],Blah blah blah crooks clapping,"['Blah', 'blah', 'blah', 'crooks', 'clapping']","[u'blah', u'blah', u'blah', u'crook', u'clap']",Blah blah blah all crooks clapping
504,504,1045063055599885_1045150965591094,431918433581020_1045063055599885,,2017-03-22 15:31:40,0,0,0,0,0,0,0,0,The only time they agree is when someone died,[],[],time agree someone died,"['time', 'agree', 'someone', 'died']","[u'time', u'agre', u'someon', u'die']",The only time they agree is when someone died
505,505,1045063055599885_1045171335589057,431918433581020_1045063055599885,,2017-03-22 15:57:01,0,0,0,0,0,0,0,0,Nice,[],[],Nice,['Nice'],[u'nice'],Nice 👍🏼
506,506,1045063055599885_1045128512260006,431918433581020_1045063055599885,,2017-03-22 14:55:25,0,0,0,0,0,0,0,0,What happens,[],[],happens,['happens'],[u'happen'],What happens
507,507,1045063055599885_1045144542258403,431918433581020_1045063055599885,,2017-03-22 15:18:42,0,0,0,0,0,0,0,0,Omg,[],[],Omg,['Omg'],[u'omg'],Omg
508,508,1045063055599885_1045138032259054,431918433581020_1045063055599885,,2017-03-22 15:09:05,0,0,0,0,0,0,0,0,$$$$$$$$$,"['#', '#', '#', '#']",[],,[],[],$$$$$$$#$##$#
509,509,1045063055599885_1045160785590112,431918433581020_1045063055599885,,2017-03-22 15:43:36,0,0,0,0,0,0,0,0,"Charity begins at home, look after Canadians first !!!",[],[],Charity begins home look Canadians first,"['Charity', 'begins', 'home', 'look', 'Canadians', 'first']","[u'chariti', u'begin', u'home', u'look', u'canadian', u'first']","Charity begins at home, look after Canadians first !!!"
510,510,1045063055599885_1045150715591119,431918433581020_1045063055599885,,2017-03-22 15:31:16,1,1,0,0,0,0,0,0,Watch Canada end up like Russia,[],[],Watch Canada end like Russia,"['Watch', 'Canada', 'end', 'like', 'Russia']","[u'watch', u'canada', u'end', u'like', u'russia']",Watch Canada end up like Russia
511,511,1045063055599885_1045225148917009,431918433581020_1045063055599885,,2017-03-22 17:25:44,0,0,0,0,0,0,0,0,I've had enough,[],[],enough,['enough'],[u'enough'],I've had enough
512,512,1045063055599885_1045223958917128,431918433581020_1045063055599885,,2017-03-22 17:22:38,0,0,0,0,0,0,0,0,Cry baby,[],[],Cry baby,"['Cry', 'baby']","[u'cri', u'babi']",Cry baby
513,513,1045063055599885_1045222785583912,431918433581020_1045063055599885,,2017-03-22 17:19:31,0,0,0,0,0,0,0,0,I didnt,[],[],didnt,['didnt'],[u'didnt'],I didnt
514,514,1045063055599885_1045218838917640,431918433581020_1045063055599885,,2017-03-22 17:09:17,0,0,0,0,0,0,0,0,Here we go again,[],[],go,['go'],['go'],Here we go again
515,515,1045063055599885_1045333568906167,431918433581020_1045063055599885,,2017-03-22 20:24:39,1,1,0,0,0,0,0,0,"In effect, this part of the budget will really amount to extra tax employees to harass people who are employess all of their lives, and are late on their taxes, that is all. An authoritarian response to a failed economic plan. The government has no idea what they are doing, or how to get out of the hole they are digging. They are having a REVENUE CRISIS, because they have no ideas how to spur anything. This government thinks a successful economy can be based on , taking money from me, and giving it to Juanita and Farsi to spend, in the name of Child Benefit cheques. So, they will harass a few bucks out of already overtaxed employees in response to their abysmal failure, and tax cigs and alcohol more, because Johnny Lunchpail still has a few bucks left over for a night of relaxation once in a while. Disgusting, stupid socialist authoritarian garbage, not a budget at all. Give me Trumps tax cuts, give me the US's tax rate, give me the US's cig and alcohol tax rate, give me the price of food and housing in the US. Canada is failing.",[],[],effect part budget really amount extra tax employees harass people employess lives late taxes authoritarian response failed economic plan government idea get hole digging REVENUE CRISIS ideas spur anything government thinks successful economy based taking money giving Juanita Farsi spend name Child Benefit cheques harass bucks already overtaxed employees response abysmal failure tax cigs alcohol Johnny Lunchpail still bucks left night relaxation Disgusting stupid socialist authoritarian garbage budget Give Trumps tax cuts give US tax rate give US cig alcohol tax rate give price food housing US Canada failing,"['effect', 'part', 'budget', 'really', 'amount', 'extra', 'tax', 'employees', 'harass', 'people', 'employess', 'lives', 'late', 'taxes', 'authoritarian', 'response', 'failed', 'economic', 'plan', 'government', 'idea', 'get', 'hole', 'digging', 'REVENUE', 'CRISIS', 'ideas', 'spur', 'anything', 'government', 'thinks', 'successful', 'economy', 'based', 'taking', 'money', 'giving', 'Juanita', 'Farsi', 'spend', 'name', 'Child', 'Benefit', 'cheques', 'harass', 'bucks', 'already', 'overtaxed', 'employees', 'response', 'abysmal', 'failure', 'tax', 'cigs', 'alcohol', 'Johnny', 'Lunchpail', 'still', 'bucks', 'left', 'night', 'relaxation', 'Disgusting', 'stupid', 'socialist', 'authoritarian', 'garbage', 'budget', 'Give', 'Trumps', 'tax', 'cuts', 'give', 'US', 'tax', 'rate', 'give', 'US', 'cig', 'alcohol', 'tax', 'rate', 'give', 'price', 'food', 'housing', 'US', 'Canada', 'failing']","[u'effect', u'part', u'budget', u'realli', u'amount', u'extra', u'tax', u'employe', u'harass', u'peopl', u'employess', u'live', u'late', u'tax', u'authoritarian', u'respons', u'fail', u'econom', u'plan', u'govern', u'idea', u'get', u'hole', u'dig', u'revenu', u'crisi', u'idea', u'spur', u'anyth', u'govern', u'think', u'success', u'economi', u'base', u'take', u'money', u'give', u'juanita', u'farsi', u'spend', u'name', u'child', u'benefit', u'chequ', u'harass', u'buck', u'alreadi', u'overtax', u'employe', u'respons', u'abysm', u'failur', u'tax', u'cig', u'alcohol', u'johnni', u'lunchpail', u'still', u'buck', u'left', u'night', u'relax', u'disgust', u'stupid', u'socialist', u'authoritarian', u'garbag', u'budget', u'give', u'trump', u'tax', u'cut', u'give', 'us', u'tax', u'rate', u'give', 'us', u'cig', u'alcohol', u'tax', u'rate', u'give', u'price', u'food', u'hous', 'us', u'canada', u'fail']","In effect, this part of the budget will really amount to extra tax employees to harass people who are employess all of their lives, and are late on their taxes, that is all. 
An authoritarian response to a failed economic plan. The government has no idea what they are doing, or how to get out of the hole they are digging. They are having a REVENUE CRISIS, because they have no ideas how to spur anything. This government thinks a successful economy can be based on , taking money from me, and giving it to Juanita and Farsi to spend, in the name of Child Benefit cheques. 
So, they will harass a few bucks out of already overtaxed employees in response to their abysmal failure, and tax cigs and alcohol more, because Johnny Lunchpail still has a few bucks left over for a night of relaxation once in a while. Disgusting, stupid socialist authoritarian garbage, not a budget at all.
Give me Trumps tax cuts, give me the US's tax rate, give me the US's cig and alcohol tax rate, give me the price of food and housing in the US. Canada is failing."
